Month,Employee Name,Grade,Project Id,Project Name,Billing Type,Client,Vertical,Horizontal,Onsite/Offshore,Billed Hours,Blend,Rate, Cost ,Practice Mul,Client Mul,Unbilled,Comment, Revenue , Compensation ,Travel Expense, Software Licenses , Subcontracting Costs ,Margin
Jan,Drusy Mulliner,Contractor,45,Duke Energy_Cloud_project,T&M,Duke Energy,Others,Cloud,Offshore,116,OffshoreContractor,35, 44 ,0.9,0.97,0,," 3,544 ", -   , 750 , 50 ," 5,104 "," (2,360)"
Jan,Almeda Jorgesen,Analyst,99,Morgan Stanley_HCM_project,T&M,Morgan Stanley,BFS,HCM,Offshore,167,OffshoreAnalyst,24, 385 ,1.1,1.01,0,," 4,453 ", 385 , 750 , -   , -   ," 3,318 "
Jan,Wilhelm Ioselevich,Analyst,75,J.P. Morgan Chase_SAP_project,T&M,J.P. Morgan Chase,BFS,SAP,Offshore,164,OffshoreAnalyst,24, 385 ,1,0.99,0,," 3,897 ", 385 , 200 , 10 , -   ," 3,302 "
Jan,Valli Balham,Associate,26,ChevronTexaco_SAP_project,T&M,ChevronTexaco,BFS,SAP,Onsite,165,OnsiteAssociate,54," 5,667 ",1,1.09,0,," 9,712 "," 5,667 ", 500 , 100 , -   ," 3,445 "
Jan,Vassili Malden,Contractor,122,Procter & Gamble_QA_project,T&M,Procter & Gamble,Retail,QA,Onsite,85,OnsiteContractor,65, 71 ,0.8,1.05,0,," 4,641 ", -   , 200 , 50 ," 6,035 "," (1,644)"
Jan,Buiron Bartels,Contractor,40,American Intl. Group_HCM_project,FixedBid,American Intl. Group,Manlog,HCM,Offshore,166,OffshoreContractor,48, 40 ,1.1,0.94,0,," 7,941 ", -   , -   , 50 ," 6,640 "," 1,251 "
Jan,Karen Happert,Analyst,249,TIAA-CREF_SAP_project,T&M,TIAA-CREF,BFS,SAP,Onsite,122,OnsiteAnalyst,48," 5,417 ",1,0.86,0,," 5,036 "," 5,417 ", -   , 10 , -   , (391)
Jan,Sallyann Girardoni,Director,34,Philip Morris_HCM_project,T&M,Philip Morris,Retail,HCM,Onsite,0,OnsiteDirector,90," 9,167 ",1.1,1.12,0,, -   , -   , -   , -   , -   , -   
Jan,Germaine Rojel,Contractor,128,AOL Time Warner_SAP_project,T&M,AOL Time Warner,Technology,SAP,Offshore,0,OffshoreContractor,48, 41 ,1,0.95,0,, -   , -   , -   , 50 , -   , (50)
Jan,Northrup Blose,Analyst,138,Freddie Mac_QA_project,T&M,Freddie Mac,BFS,QA,Onsite,164,OnsiteAnalyst,48," 5,417 ",0.8,0.81,0,," 5,101 "," 5,417 ", 500 , 500 , -   ," (1,316)"
Jan,Mendel Tash,Analyst,157,Conoco_HCM_project,FixedBid,Conoco,Others,HCM,Offshore,101,OffshoreAnalyst,24, 385 ,1.1,0.95,0,," 4,013 ", 385 , 200 , 50 , -   ," 3,378 "
Jan,Allen Saur,Contractor,171,Dell Computer_QA_project,FixedBid,Dell Computer,Technology,QA,Offshore,163,OffshoreContractor,40, 51 ,0.8,1.05,0,," 5,376 ", -   , 750 , 50 ," 8,313 "," (3,737)"
Jan,Portia Creffield,Contractor,270,PG&E Corp._QA_project,T&M,PG&E Corp.,Others,QA,Offshore,163,OffshoreContractor,48, 52 ,0.8,1.2,0,," 7,511 ", -   , -   , -   ," 8,476 ", (965)
Jan,Theodor Fernant,Analyst,171,Dell Computer_QA_project,FixedBid,Dell Computer,Technology,QA,Offshore,165,OffshoreAnalyst,24, 385 ,0.8,1.05,0,," 3,226 ", 385 , 200 , 500 , -   ," 2,141 "
Jan,Peyton Petrou,Contractor,195,ConAgra_QA_project,T&M,ConAgra,Retail,QA,Offshore,0,OffshoreContractor,35, 42 ,0.8,1.12,0,, -   , -   , 200 , 50 , -   , (250)
Jan,Thatcher Goodale,Contractor,10,Ford Motor_Analytics_project,FixedBid,Ford Motor,Manlog,Analytics,Offshore,166,OffshoreContractor,40, 53 ,1.2,1.14,1,, -   , -   , 750 , -   ," 8,798 "," (9,548)"
Jan,Robbin Plante,Associate,252,BellSouth_HCM_project,T&M,BellSouth,Technology,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,1.07,0,, -   , -   , 200 , -   , -   , (200)
Jan,Wendall Fayers,Manager,51,AT&T_QA_project,T&M,AT&T,Technology,QA,Onsite,167,OnsiteManager,65," 7,500 ",0.8,1.17,0,," 10,160 "," 7,500 ", -   , 250 , -   ," 2,410 "
Jan,Alix Kew,Contractor,27,ChevronTexaco_QA_project,FixedBid,ChevronTexaco,BFS,QA,Offshore,101,OffshoreContractor,40, 41 ,0.8,1.09,0,," 5,581 ", -   , -   , 10 ," 4,141 "," 1,430 "
Jan,Vitoria Jowsey,Senior Manager,144,Marathon Oil_SAP_project,T&M,Marathon Oil,Others,SAP,Offshore,161,OffshoreSenior Manager,48," 1,538 ",1,0.96,0,," 7,419 "," 1,538 ", 750 , 10 , -   ," 5,120 "
Jan,Clarabelle Gleave,Associate,260,UnitedHealth Group_QA_project,T&M,UnitedHealth Group,BFS,QA,Offshore,161,OffshoreAssociate,30, 615 ,0.8,1.07,0,," 4,134 ", 615 , -   , 10 , -   ," 3,509 "
Jan,Laural Pidgin,Associate,202,Wells Fargo_Cloud_project,FixedBid,Wells Fargo,BFS,Cloud,Offshore,80,OffshoreAssociate,30, 615 ,0.9,1,0,," 4,320 ", 615 , 500 , -   , -   ," 3,205 "
Jan,Vania Rollins,Associate,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,92,OffshoreAssociate,30, 615 ,1.1,1.11,0,," 5,861 ", 615 , 500 , -   , -   ," 4,745 "
Jan,Janella Dovidian,Senior Manager,275,American Express_Analytics_project,T&M,American Express,BFS,Analytics,Offshore,164,OffshoreSenior Manager,48," 1,538 ",1.2,1.12,0,," 10,580 "," 1,538 ", 200 , 50 , -   ," 8,792 "
Jan,Elysee Critzen,Contractor,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,Offshore,162,OffshoreContractor,40, 42 ,1.2,1.12,0,," 8,602 ", -   , 750 , 10 ," 6,804 "," 1,038 "
Jan,Cyrill Jopson,Senior Manager,55,Boeing_QA_project,T&M,Boeing,Manlog,QA,Offshore,132,OffshoreSenior Manager,48," 1,538 ",0.8,0.99,0,," 5,018 "," 1,538 ", 500 , 100 , -   ," 2,880 "
Jan,Falkner Lomaz,Associate,168,Dell Computer_Analytics_project,FixedBid,Dell Computer,Technology,Analytics,Offshore,161,OffshoreAssociate,30, 615 ,1.2,1.05,0,," 6,048 ", 615 , 500 , -   , -   ," 4,933 "
Jan,Keelby Spurman,Contractor,21,Citigroup_Analytics_project,T&M,Citigroup,BFS,Analytics,Onsite,90,OnsiteContractor,60, 72 ,1.2,0.9,0,," 5,832 ", -   , 200 , 10 ," 6,480 ", (858)
Jan,Belia McGinty,Contractor,261,Viacom_Analytics_project,FixedBid,Viacom,Technology,Analytics,Onsite,129,OnsiteContractor,65, 80 ,1.2,1.15,0,," 14,352 ", -   ," 1,000 ", 10 ," 10,320 "," 3,022 "
Jan,Norby Balsom,Manager,228,Microsoft_QA_project,FixedBid,Microsoft,Technology,QA,Onsite,103,OnsiteManager,65," 7,500 ",0.8,1.16,0,," 9,651 "," 7,500 ", 200 , 50 , -   ," 1,901 "
Jan,Laraine MacAllen,Contractor,70,Fannie Mae_SAP_project,T&M,Fannie Mae,BFS,SAP,Onsite,165,OnsiteContractor,72, 78 ,1,1.13,0,," 13,424 ", -   , 200 , 100 ," 12,870 ", 254 
Jan,Joyan Pike,Senior Manager,119,Target_HCM_project,FixedBid,Target,Retail,HCM,Offshore,167,OffshoreSenior Manager,48," 1,538 ",1.1,0.84,0,," 7,096 "," 1,538 ", 200 , 50 , -   ," 5,308 "
Jan,Brannon Stretton,Contractor,176,Motorola_Analytics_project,T&M,Motorola,Technology,Analytics,Offshore,0,OffshoreContractor,40, 48 ,1.2,1.1,0,, -   , -   , -   , 100 , -   , (100)
Jan,Brok Waddams,Analyst,163,Mirant_Analytics_project,T&M,Mirant,Others,Analytics,Onsite,0,OnsiteAnalyst,48," 5,417 ",1.2,1.11,0,, -   , -   , -   , -   , -   , -   
Jan,Daryl Zollner,Analyst,65,Bank of America Corp._Analytics_project,T&M,Bank of America Corp.,BFS,Analytics,Offshore,112,OffshoreAnalyst,24, 385 ,1.2,0.88,0,," 2,839 ", 385 , 200 , 50 , -   ," 2,204 "
Jan,Urbano Convery,Contractor,7,General Motors_SAP_project,T&M,General Motors,Manlog,SAP,Onsite,163,OnsiteContractor,72, 73 ,1,1.03,0,," 12,088 ", -   , 750 , -   ," 11,899 ", (561)
Jan,Evelyn Lamp,Senior Manager,22,Citigroup_HCM_project,T&M,Citigroup,BFS,HCM,Offshore,160,OffshoreSenior Manager,48," 1,538 ",1.1,0.9,0,," 7,603 "," 1,538 ", 500 , -   , -   ," 5,565 "
Jan,Ketty Bleasby,Associate,222,New York Life Insurance_SAP_project,T&M,New York Life Insurance,BFS,SAP,Offshore,162,OffshoreAssociate,30, 615 ,1,0.87,0,," 4,228 ", 615 , -   , 50 , -   ," 3,563 "
Jan,Kerrill Kidsley,Director,252,BellSouth_HCM_project,T&M,BellSouth,Technology,HCM,Onsite,167,OnsiteDirector,90," 9,167 ",1.1,1.07,0,," 17,690 "," 9,167 ", -   , 100 , -   ," 8,424 "
Jan,Flss Fathers,Manager,118,Aquila_QA_project,T&M,Aquila,Others,QA,Offshore,166,OffshoreManager,40," 1,231 ",0.8,1.15,0,," 6,109 "," 1,231 ", 500 , 50 , -   ," 4,328 "
Jan,Ardra Dutch,Contractor,73,J.P. Morgan Chase_Analytics_project,FixedBid,J.P. Morgan Chase,BFS,Analytics,Onsite,165,OnsiteContractor,72, 72 ,1.2,0.99,0,," 13,686 ", -   , 200 , 100 ," 11,880 "," 1,506 "
Jan,Reggi Craufurd,Analyst,203,Wells Fargo_Analytics_project,FixedBid,Wells Fargo,BFS,Analytics,Offshore,167,OffshoreAnalyst,24, 385 ,1.2,1,0,," 4,608 ", 385 , -   , 50 , -   ," 4,173 "
Jan,Hashim Danahar,Analyst,144,Marathon Oil_SAP_project,T&M,Marathon Oil,Others,SAP,Offshore,115,OffshoreAnalyst,24, 385 ,1,0.96,1,, -   , 385 , -   , -   , -   , (385)
Jan,Collete De Fraine,Contractor,250,TIAA-CREF_QA_project,T&M,TIAA-CREF,BFS,QA,Onsite,166,OnsiteContractor,65, 71 ,0.8,0.86,0,," 7,424 ", -   , 500 , 100 ," 11,786 "," (4,962)"
Jan,Conni Stanlake,Senior Associate,57,El Paso_Analytics_project,T&M,El Paso,Others,Analytics,Onsite,165,OnsiteSenior Associate,60," 6,250 ",1.2,1.17,0,," 13,900 "," 6,250 "," 1,000 ", 100 , -   ," 6,550 "
Jan,Oswell Peltz,Analyst,7,General Motors_SAP_project,T&M,General Motors,Manlog,SAP,Onsite,0,OnsiteAnalyst,48," 5,417 ",1,1.03,0,, -   , -   , 200 , 50 , -   , (250)
Jan,Hamlen Harvison,Contractor,34,Philip Morris_HCM_project,T&M,Philip Morris,Retail,HCM,Offshore,106,OffshoreContractor,48, 40 ,1.1,1.12,0,," 6,268 ", -   , -   , -   ," 4,240 "," 2,028 "
Jan,Virgilio Camous,Contractor,282,Lehman Brothers Hldgs._Analytics_project,FixedBid,Lehman Brothers Hldgs.,BFS,Analytics,Offshore,0,OffshoreContractor,48, 55 ,1.2,0.98,0,," 9,032 ", -   , 750 , 10 , -   ," 8,272 "
Jan,Haleigh Zanotti,Contractor,26,ChevronTexaco_SAP_project,T&M,ChevronTexaco,BFS,SAP,Offshore,167,OffshoreContractor,35, 49 ,1,1.09,0,," 6,371 ", -   ," 1,000 ", 10 ," 8,183 "," (2,822)"
Jan,Meaghan Vedenyapin,Associate,114,Sears Roebuck_HCM_project,T&M,Sears Roebuck,Retail,HCM,Onsite,114,OnsiteAssociate,54," 5,667 ",1.1,0.9,0,," 6,094 "," 5,667 "," 1,000 ", 10 , -   , (582)
Jan,Berk Llewellin,Analyst,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,Offshore,168,OffshoreAnalyst,24, 385 ,1.2,1.12,0,," 5,161 ", 385 , 500 , -   , -   ," 4,276 "
Jan,Earlie McTear,Manager,136,Freddie Mac_HCM_project,T&M,Freddie Mac,BFS,HCM,Offshore,167,OffshoreManager,40," 1,231 ",1.1,0.81,0,," 5,952 "," 1,231 ", 500 , 10 , -   ," 4,211 "
Jan,Jaime Kimm,Associate,275,American Express_Analytics_project,T&M,American Express,BFS,Analytics,Onsite,0,OnsiteAssociate,54," 5,667 ",1.2,1.12,0,, -   , -   , 750 , 500 , -   ," (1,250)"
Jan,Hadlee Faers,Analyst,147,Costco Wholesale_SAP_project,T&M,Costco Wholesale,Retail,SAP,Offshore,161,OffshoreAnalyst,24, 385 ,1,1.07,0,," 4,134 ", 385 , -   , 50 , -   ," 3,700 "
Jan,Pauly Gotcher,Associate,132,Berkshire Hathaway_SAP_project,T&M,Berkshire Hathaway,BFS,SAP,Offshore,160,OffshoreAssociate,30, 615 ,1,1.03,0,," 4,944 ", 615 , -   , 500 , -   ," 3,829 "
Jan,Osmond Odegaard,Analyst,29,Intl. Business Machines_HCM_project,T&M,Intl. Business Machines,Technology,HCM,Onsite,168,OnsiteAnalyst,48," 5,417 ",1.1,1.09,0,," 9,669 "," 5,417 ", -   , 100 , -   ," 4,152 "
Jan,Shelli Orwin,Senior Associate,22,Citigroup_HCM_project,T&M,Citigroup,BFS,HCM,Offshore,165,OffshoreSenior Associate,35, 923 ,1.1,0.9,0,," 5,717 ", 923 , 200 , 500 , -   ," 4,094 "
Jan,Andrew Bootell,Analyst,39,Verizon Communications_QA_project,FixedBid,Verizon Communications,Technology,QA,Offshore,104,OffshoreAnalyst,24, 385 ,0.8,0.98,0,," 3,011 ", 385 , 500 , 100 , -   ," 2,026 "
Jan,Rowena Simenot,Contractor,217,Sprint_SAP_project,T&M,Sprint,Technology,SAP,Offshore,167,OffshoreContractor,40, 49 ,1,0.97,0,," 6,480 ", -   , 500 , 500 ," 8,183 "," (2,703)"
Jan,Duane Boulstridge,Senior Associate,200,Prudential Financial_QA_project,FixedBid,Prudential Financial,BFS,QA,Offshore,0,OffshoreSenior Associate,35, 923 ,0.8,0.99,0,," 4,435 ", -   , -   , -   , -   ," 4,435 "
Jan,Deanne Furtado,Associate,118,Aquila_QA_project,T&M,Aquila,Others,QA,Offshore,168,OffshoreAssociate,30, 615 ,0.8,1.15,0,," 4,637 ", 615 , -   , -   , -   ," 4,021 "
Jan,Caty Warn,Analyst,159,Conoco_QA_project,T&M,Conoco,Others,QA,Onsite,160,OnsiteAnalyst,48," 5,417 ",0.8,0.95,0,," 5,837 "," 5,417 "," 1,000 ", 10 , -   , (590)
Jan,Nichole Boddy,Associate,59,El Paso_SAP_project,T&M,El Paso,Others,SAP,Offshore,0,OffshoreAssociate,30, 615 ,1,1.17,0,, -   , -   ," 1,000 ", 100 , -   ," (1,100)"
Jan,Sergeant Adamsen,Contractor,105,Dynegy_SAP_project,T&M,Dynegy,Others,SAP,Offshore,114,OffshoreContractor,40, 48 ,1,1.03,0,," 4,697 ", -   , 500 , 500 ," 5,472 "," (1,775)"
Jan,Cleveland Gilberthorpe,Contractor,5,WalMart Stores_QA_project,T&M,WalMart Stores,Retail,QA,Offshore,115,OffshoreContractor,35, 48 ,0.8,0.97,0,," 3,123 ", -   , -   , 10 ," 5,520 "," (2,407)"
Jan,Kaia Bernth,Contractor,285,Lehman Brothers Hldgs._QA_project,T&M,Lehman Brothers Hldgs.,BFS,QA,Offshore,160,OffshoreContractor,35, 53 ,0.8,0.98,0,," 4,390 ", -   , 500 , -   ," 8,480 "," (4,590)"
Jan,Dionysus Jenno,Contractor,186,United Technologies_Analytics_project,T&M,United Technologies,Technology,Analytics,Offshore,102,OffshoreContractor,35, 40 ,1.2,1.2,0,," 5,141 ", -   , 750 , -   ," 4,080 ", 311 
Jan,Edmund Balam,Contractor,118,Aquila_QA_project,T&M,Aquila,Others,QA,Onsite,107,OnsiteContractor,60, 71 ,0.8,1.15,0,," 5,906 ", -   , 500 , -   ," 7,597 "," (2,191)"
Jan,Estel Hans,Analyst,243,Walgreen_Analytics_project,T&M,Walgreen,Healthcare,Analytics,Offshore,88,OffshoreAnalyst,24, 385 ,1.2,0.86,0,," 2,180 ", 385 , -   , -   , -   ," 1,795 "
Jan,Yves Spincke,Analyst,276,American Express_HCM_project,T&M,American Express,BFS,HCM,Onsite,0,OnsiteAnalyst,48," 5,417 ",1.1,1.12,0,, -   , -   , 500 , 500 , -   ," (1,000)"
Jan,Jessy McDonand,Senior Manager,136,Freddie Mac_HCM_project,T&M,Freddie Mac,BFS,HCM,Offshore,161,OffshoreSenior Manager,48," 1,538 ",1.1,0.81,0,," 6,886 "," 1,538 ", -   , 100 , -   ," 5,247 "
Jan,Vicki Beardsley,Associate,259,Honeywell Intl._QA_project,FixedBid,Honeywell Intl.,Technology,QA,Onsite,166,OnsiteAssociate,54," 5,667 ",0.8,1.17,0,," 8,087 "," 5,667 ", -   , -   , -   ," 2,420 "
Jan,Marabel Bodechon,Analyst,181,TXU_Analytics_project,T&M,TXU,Manlog,Analytics,Offshore,163,OffshoreAnalyst,24, 385 ,1.2,0.95,0,," 4,460 ", 385 , 200 , 10 , -   ," 3,865 "
Jan,Athena Trevains,Analyst,22,Citigroup_HCM_project,T&M,Citigroup,BFS,HCM,Offshore,99,OffshoreAnalyst,24, 385 ,1.1,0.9,0,," 2,352 ", 385 ," 1,000 ", 10 , -   , 958 
Jan,Denyse Duffell,Contractor,95,Hewlett-Packard_HCM_project,FixedBid,Hewlett-Packard,Technology,HCM,Offshore,160,OffshoreContractor,35, 42 ,1.1,1.11,0,," 6,838 ", -   ," 1,000 ", 50 ," 6,720 ", (932)
Jan,Sydney Riseam,Analyst,67,Bank of America Corp._SAP_project,T&M,Bank of America Corp.,BFS,SAP,Offshore,161,OffshoreAnalyst,24, 385 ,1,0.88,0,," 3,400 ", 385 , 500 , 50 , -   ," 2,466 "
Jan,Winona Jewess,Analyst,117,Aquila_SAP_project,T&M,Aquila,Others,SAP,Onsite,162,OnsiteAnalyst,48," 5,417 ",1,1.15,0,," 8,942 "," 5,417 ", -   , 10 , -   ," 3,516 "
Jan,Thia Doerren,Analyst,194,ConAgra_SAP_project,T&M,ConAgra,Retail,SAP,Offshore,0,OffshoreAnalyst,24, 385 ,1,1.12,0,, -   , -   , -   , 10 , -   , (10)
Jan,Virginie Matelyunas,Associate,41,American Intl. Group_SAP_project,FixedBid,American Intl. Group,Manlog,SAP,Offshore,167,OffshoreAssociate,30, 615 ,1,0.94,0,," 4,512 ", 615 , 500 , 250 , -   ," 3,147 "
Jan,Kurtis Barnish,Analyst,305,Coca-Cola_SAP_project,T&M,Coca-Cola,Retail,SAP,Onsite,164,OnsiteAnalyst,48," 5,417 ",1,0.86,0,," 6,770 "," 5,417 ", -   , 500 , -   , 853 
Jan,Hercules Granleese,Associate,236,Ingram Micro_QA_project,T&M,Ingram Micro,Technology,QA,Offshore,0,OffshoreAssociate,30, 615 ,0.8,1.01,0,, -   , -   , -   , -   , -   , -   
Jan,Amby Bruckner,Analyst,247,Bank One Corp._SAP_project,T&M,Bank One Corp.,BFS,SAP,Onsite,93,OnsiteAnalyst,48," 5,417 ",1,0.89,0,," 3,973 "," 5,417 ", 200 , 250 , -   ," (1,894)"
Jan,Ingaberg Sabbins,Director,232,Aetna_SAP_project,FixedBid,Aetna,Healthcare,SAP,Offshore,0,OffshoreDirector,55," 2,308 ",1,1.09,0,," 9,592 ", -   , 200 , -   , -   ," 9,392 "
Jan,Christophe Verity,Contractor,36,Philip Morris_QA_project,T&M,Philip Morris,Retail,QA,Offshore,163,OffshoreContractor,48, 46 ,0.8,1.12,0,," 7,010 ", -   , 500 , 100 ," 7,498 "," (1,088)"
Jan,Claudie Yankishin,Director,48,Duke Energy_SAP_project,T&M,Duke Energy,Others,SAP,Offshore,161,OffshoreDirector,55," 2,308 ",1,0.97,0,," 8,589 "," 2,308 ", -   , 10 , -   ," 6,272 "
Jan,Alano Bassam,Director,239,Lucent Technologies_QA_project,T&M,Lucent Technologies,Technology,QA,Offshore,167,OffshoreDirector,55," 2,308 ",0.8,1,0,," 7,348 "," 2,308 ", 200 , 100 , -   ," 4,740 "
Jan,Helen-elizabeth Baitman,Manager,231,Walt Disney_QA_project,T&M,Walt Disney,Others,QA,Offshore,165,OffshoreManager,40," 1,231 ",0.8,1.16,0,," 6,125 "," 1,231 ", 500 , 50 , -   ," 4,344 "
Jan,Mathew Matei,Manager,119,Target_HCM_project,FixedBid,Target,Retail,HCM,Offshore,164,OffshoreManager,40," 1,231 ",1.1,0.84,0,," 5,914 "," 1,231 ", -   , -   , -   ," 4,683 "
Jan,Sheppard Wahlberg,Analyst,304,Caterpillar_QA_project,FixedBid,Caterpillar,Manlog,QA,Onsite,162,OnsiteAnalyst,48," 5,417 ",0.8,0.83,0,," 5,100 "," 5,417 ", 750 , 10 , -   ," (1,077)"
Jan,Toddy Deer,Contractor,128,AOL Time Warner_SAP_project,T&M,AOL Time Warner,Technology,SAP,Offshore,0,OffshoreContractor,40, 46 ,1,0.95,0,, -   , -   , 500 , 500 , -   ," (1,000)"
Jan,Rudie Piccard,Analyst,17,General Electric_Analytics_project,FixedBid,General Electric,Manlog,Analytics,Offshore,168,OffshoreAnalyst,24, 385 ,1.2,1.08,0,," 4,977 ", 385 , 500 , 50 , -   ," 4,042 "
Jan,Hyacinthie Tommeo,Contractor,205,Wells Fargo_SAP_project,T&M,Wells Fargo,BFS,SAP,Offshore,162,OffshoreContractor,48, 48 ,1,1,0,," 7,776 ", -   , 500 , 10 ," 7,776 ", (510)
Jan,Marrilee Fernely,Manager,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,Offshore,0,OffshoreManager,40," 1,231 ",1.2,1.12,0,," 8,602 ", -   , 500 , 100 , -   ," 8,002 "
Jan,Zorine Leachman,Senior Associate,192,ConAgra_Analytics_project,FixedBid,ConAgra,Retail,Analytics,Onsite,165,OnsiteSenior Associate,60," 6,250 ",1.2,1.12,0,," 12,902 "," 6,250 ", -   , 10 , -   ," 6,642 "
Jan,Analise Blakiston,Contractor,31,Intl. Business Machines_QA_project,T&M,Intl. Business Machines,Technology,QA,Offshore,168,OffshoreContractor,35, 54 ,0.8,1.09,0,," 5,127 ", -   , 200 , -   ," 9,072 "," (4,145)"
Jan,Riki Vigars,Analyst,230,Walt Disney_SAP_project,FixedBid,Walt Disney,Others,SAP,Offshore,164,OffshoreAnalyst,24, 385 ,1,1.16,0,," 4,454 ", 385 , 500 , -   , -   ," 3,570 "
Jan,Boote Saltwell,Contractor,132,Berkshire Hathaway_SAP_project,T&M,Berkshire Hathaway,BFS,SAP,Offshore,160,OffshoreContractor,35, 48 ,1,1.03,0,," 5,768 ", -   ," 1,000 ", 10 ," 7,680 "," (2,922)"
Jan,Vachel Pinock,Analyst,246,Walgreen_QA_project,T&M,Walgreen,Healthcare,QA,Onsite,83,OnsiteAnalyst,48," 5,417 ",0.8,0.86,0,," 2,741 "," 5,417 "," 1,000 ", -   , -   ," (3,676)"
Jan,Tarrah Yewdall,Senior Manager,60,El Paso_QA_project,T&M,El Paso,Others,QA,Onsite,161,OnsiteSenior Manager,72," 8,333 ",0.8,1.17,0,," 10,850 "," 8,333 ", 200 , -   , -   ," 2,317 "
Jan,Malissia Shurey,Senior Associate,75,J.P. Morgan Chase_SAP_project,T&M,J.P. Morgan Chase,BFS,SAP,Onsite,166,OnsiteSenior Associate,60," 6,250 ",1,0.99,0,," 9,860 "," 6,250 ", -   , -   , -   ," 3,610 "
Jan,Rhodia Puve,Manager,66,Bank of America Corp._HCM_project,T&M,Bank of America Corp.,BFS,HCM,Offshore,168,OffshoreManager,40," 1,231 ",1.1,0.88,0,," 6,505 "," 1,231 ", -   , -   , -   ," 5,274 "
Jan,Gipsy Olivie,Senior Associate,42,American Intl. Group_QA_project,FixedBid,American Intl. Group,Manlog,QA,Offshore,165,OffshoreSenior Associate,35, 923 ,0.8,0.94,0,," 4,211 ", 923 , 750 , 50 , -   ," 2,488 "
Jan,Lotty Goldster,Analyst,237,Lucent Technologies_HCM_project,FixedBid,Lucent Technologies,Technology,HCM,Offshore,167,OffshoreAnalyst,24, 385 ,1.1,1,0,," 4,224 ", 385 , 200 , -   , -   ," 3,639 "
Jan,Hermina Bourthouloume,Analyst,249,TIAA-CREF_SAP_project,T&M,TIAA-CREF,BFS,SAP,Offshore,160,OffshoreAnalyst,24, 385 ,1,0.86,0,," 3,302 ", 385 , 750 , 250 , -   ," 1,918 "
Jan,Eudora Imlin,Contractor,256,Honeywell Intl._Analytics_project,T&M,Honeywell Intl.,Technology,Analytics,Offshore,137,OffshoreContractor,40, 54 ,1.2,1.17,0,," 7,694 ", -   , -   , -   ," 7,398 ", 296 
Jan,Claudetta Craigg,Contractor,196,Prudential Financial_Cloud_project,T&M,Prudential Financial,BFS,Cloud,Onsite,109,OnsiteContractor,60, 70 ,0.9,0.99,0,," 5,827 ", -   , -   , 250 ," 7,630 "," (2,053)"
Jan,Giorgia Ewbanck,Contractor,129,AOL Time Warner_QA_project,FixedBid,AOL Time Warner,Technology,QA,Offshore,0,OffshoreContractor,48, 51 ,0.8,0.95,0,," 5,837 ", -   , 500 , 100 , -   ," 5,237 "
Jan,Hayyim De Meyer,Associate,154,Johnson & Johnson_HCM_project,FixedBid,Johnson & Johnson,Healthcare,HCM,Offshore,0,OffshoreAssociate,30, 615 ,1.1,0.82,0,," 4,330 ", -   , -   , 10 , -   ," 4,320 "
Jan,Irvine Wickmann,Contractor,294,Lowe's_SAP_project,T&M,Lowe's,Retail,SAP,Onsite,161,OnsiteContractor,60, 70 ,1,1.19,0,," 11,495 ", -   , 750 , 50 ," 11,270 ", (575)
Jan,Celie McCalum,Associate,226,Microsoft_HCM_project,T&M,Microsoft,Technology,HCM,Onsite,166,OnsiteAssociate,54," 5,667 ",1.1,1.16,0,," 11,438 "," 5,667 ", 500 , 10 , -   ," 5,261 "
Jan,Maybelle Yonnie,Contractor,122,Procter & Gamble_QA_project,T&M,Procter & Gamble,Retail,QA,Offshore,0,OffshoreContractor,40, 49 ,0.8,1.05,0,, -   , -   , -   , -   , -   , -   
Jan,Idalina Turbayne,Analyst,20,General Electric_QA_project,T&M,General Electric,Manlog,QA,Onsite,162,OnsiteAnalyst,48," 5,417 ",0.8,1.08,0,," 6,718 "," 5,417 ", 200 , 250 , -   , 852 
Jan,Rhett Brise,Analyst,270,PG&E Corp._QA_project,T&M,PG&E Corp.,Others,QA,Offshore,163,OffshoreAnalyst,24, 385 ,0.8,1.2,0,," 3,756 ", 385 , -   , 500 , -   ," 2,871 "
Jan,Alfie Skea,Contractor,48,Duke Energy_SAP_project,T&M,Duke Energy,Others,SAP,Offshore,0,OffshoreContractor,35, 44 ,1,0.97,0,, -   , -   , 200 , -   , -   , (200)
Jan,Perri Netley,Contractor,13,Ford Motor_QA_project,T&M,Ford Motor,Manlog,QA,Offshore,90,OffshoreContractor,48, 51 ,0.8,1.14,0,," 3,940 ", -   , 200 , 500 ," 4,590 "," (1,350)"
Jan,Merilyn Bridson,Contractor,53,Boeing_HCM_project,T&M,Boeing,Manlog,HCM,Onsite,0,OnsiteContractor,60, 75 ,1.1,0.99,0,, -   , -   , 750 , 10 , -   , (760)
Jan,Miran Waples,Contractor,230,Walt Disney_SAP_project,FixedBid,Walt Disney,Others,SAP,Offshore,130,OffshoreContractor,48, 48 ,1,1.16,0,," 8,909 ", -   , -   , -   ," 6,240 "," 2,669 "
