Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
Jan,BFS,Prudential Financial,Analytics,197,Prudential Financial_Analytics_project,Associate,Offshore,T&M,62709,7615,3350,1020,13813,36911
Jan,BFS,Prudential Financial,Analytics,197,Prudential Financial_Analytics_project,Associate,Onsite,T&M,64734,17500,1500,320,30514,14900
Jan,BFS,Prudential Financial,Analytics,197,Prudential Financial_Analytics_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Prudential Financial,Cloud,196,Prudential Financial_Cloud_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Prudential Financial,Cloud,196,Prudential Financial_Cloud_project,Associate,Offshore,T&M,32739,0,2100,620,38382,-8363
Jan,BFS,Prudential Financial,Cloud,196,Prudential Financial_Cloud_project,Associate,Onsite,T&M,15151,7500,200,250,7630,-429
Jan,BFS,Prudential Financial,Cloud,196,Prudential Financial_Cloud_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Prudential Financial,HCM,198,Prudential Financial_HCM_project,Adjustments,Onsite,T&M,-1714,0,0,0,0,-1714
Jan,BFS,Prudential Financial,HCM,198,Prudential Financial_HCM_project,Associate,Offshore,T&M,37157,4769,2500,190,15326,14372
Jan,BFS,Prudential Financial,HCM,198,Prudential Financial_HCM_project,Associate,Onsite,T&M,48530,22167,2000,170,11952,12241
Jan,BFS,Prudential Financial,HCM,198,Prudential Financial_HCM_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Prudential Financial,QA,200,Prudential Financial_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Prudential Financial,QA,200,Prudential Financial_QA_project,Associate,Offshore,FixedBid,49928,4769,4050,520,14940,25649
Jan,BFS,Prudential Financial,QA,200,Prudential Financial_QA_project,Associate,Onsite,FixedBid,70456,5417,2400,870,44210,17559
Jan,BFS,Prudential Financial,QA,200,Prudential Financial_QA_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Prudential Financial,SAP,199,Prudential Financial_SAP_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Prudential Financial,SAP,199,Prudential Financial_SAP_project,Associate,Offshore,FixedBid,54490,4462,3850,390,27344,18444
Jan,BFS,Prudential Financial,SAP,199,Prudential Financial_SAP_project,Associate,Onsite,FixedBid,27403,5417,500,500,0,20986
Jan,BFS,Prudential Financial,SAP,199,Prudential Financial_SAP_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,State Farm Insurance,QA,88,State Farm Insurance_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,State Farm Insurance,QA,88,State Farm Insurance_QA_project,Associate,Offshore,T&M,20857,2692,3200,910,32296,-18241
Jan,BFS,State Farm Insurance,QA,88,State Farm Insurance_QA_project,Associate,Onsite,T&M,14074,11083,1100,850,7360,-6319
Jan,BFS,State Farm Insurance,QA,88,State Farm Insurance_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,TIAA-CREF,QA,250,TIAA-CREF_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,TIAA-CREF,QA,250,TIAA-CREF_QA_project,Associate,Offshore,T&M,33446,2615,4850,790,38836,-13645
Jan,BFS,TIAA-CREF,QA,250,TIAA-CREF_QA_project,Associate,Onsite,T&M,26569,22750,1100,620,11786,-9687
Jan,BFS,TIAA-CREF,QA,250,TIAA-CREF_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,TIAA-CREF,SAP,249,TIAA-CREF_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,TIAA-CREF,SAP,249,TIAA-CREF_SAP_project,Associate,Offshore,T&M,51581,4692,3850,2310,39673,1056
Jan,BFS,TIAA-CREF,SAP,249,TIAA-CREF_SAP_project,Associate,Onsite,T&M,50015,20000,800,880,37109,-8774
Jan,BFS,TIAA-CREF,SAP,249,TIAA-CREF_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,UnitedHealth Group,QA,260,UnitedHealth Group_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,UnitedHealth Group,QA,260,UnitedHealth Group_QA_project,Associate,Offshore,T&M,27787,6231,4950,900,0,15706
Jan,BFS,UnitedHealth Group,QA,260,UnitedHealth Group_QA_project,Associate,Onsite,T&M,27837,20000,2750,280,11520,-6713
Jan,BFS,UnitedHealth Group,QA,260,UnitedHealth Group_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wachovia Corp.,QA,280,Wachovia Corp._QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wachovia Corp.,QA,280,Wachovia Corp._QA_project,Associate,Offshore,FixedBid,39502,2846,5500,760,0,30396
Jan,BFS,Wachovia Corp.,QA,280,Wachovia Corp._QA_project,Associate,Onsite,FixedBid,25402,5417,1200,560,13360,4865
Jan,BFS,Wachovia Corp.,QA,280,Wachovia Corp._QA_project,TUTD,Onsite,FixedBid,26611,0,0,0,0,26611
Jan,BFS,Wachovia Corp.,SAP,279,Wachovia Corp._SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wachovia Corp.,SAP,279,Wachovia Corp._SAP_project,Associate,Offshore,T&M,20742,1923,4000,550,16933,-2664
Jan,BFS,Wachovia Corp.,SAP,279,Wachovia Corp._SAP_project,Associate,Onsite,T&M,33867,21500,2450,310,11573,-1966
Jan,BFS,Wachovia Corp.,SAP,279,Wachovia Corp._SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wells Fargo,Analytics,203,Wells Fargo_Analytics_project,Adjustments,Onsite,FixedBid,18893,0,0,0,0,18893
Jan,BFS,Wells Fargo,Analytics,203,Wells Fargo_Analytics_project,Associate,Offshore,FixedBid,119808,9154,6700,1540,29599,72815
Jan,BFS,Wells Fargo,Analytics,203,Wells Fargo_Analytics_project,Associate,Onsite,FixedBid,13824,0,200,0,11952,1672
Jan,BFS,Wells Fargo,Analytics,203,Wells Fargo_Analytics_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wells Fargo,Cloud,202,Wells Fargo_Cloud_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wells Fargo,Cloud,202,Wells Fargo_Cloud_project,Associate,Offshore,FixedBid,95904,8692,6800,1400,20949,58063
Jan,BFS,Wells Fargo,Cloud,202,Wells Fargo_Cloud_project,Associate,Onsite,FixedBid,26640,5417,1250,150,6160,13663
Jan,BFS,Wells Fargo,Cloud,202,Wells Fargo_Cloud_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wells Fargo,HCM,204,Wells Fargo_HCM_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wells Fargo,HCM,204,Wells Fargo_HCM_project,Associate,Offshore,FixedBid,113168,6615,5650,1230,44470,55203
Jan,BFS,Wells Fargo,HCM,204,Wells Fargo_HCM_project,Associate,Onsite,FixedBid,69520,5667,1650,1000,30819,30384
Jan,BFS,Wells Fargo,HCM,204,Wells Fargo_HCM_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,BFS,Wells Fargo,QA,206,Wells Fargo_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wells Fargo,QA,206,Wells Fargo_QA_project,Associate,Offshore,T&M,42612,3923,6450,1650,32581,-1992
Jan,BFS,Wells Fargo,QA,206,Wells Fargo_QA_project,Associate,Onsite,T&M,44986,18583,3650,560,34746,-12553
Jan,BFS,Wells Fargo,QA,206,Wells Fargo_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wells Fargo,SAP,205,Wells Fargo_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,BFS,Wells Fargo,SAP,205,Wells Fargo_SAP_project,Associate,Offshore,T&M,68028,4077,3500,1820,38260,20371
Jan,BFS,Wells Fargo,SAP,205,Wells Fargo_SAP_project,Associate,Onsite,T&M,41795,35417,1600,900,6630,-2752
Jan,BFS,Wells Fargo,SAP,205,Wells Fargo_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Aetna,QA,233,Aetna_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Aetna,QA,233,Aetna_QA_project,Associate,Offshore,T&M,25060,4231,2950,410,0,17469
Jan,Healthcare,Aetna,QA,233,Aetna_QA_project,Associate,Onsite,T&M,31850,19417,1700,200,13035,-2502
Jan,Healthcare,Aetna,QA,233,Aetna_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Aetna,SAP,232,Aetna_SAP_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Aetna,SAP,232,Aetna_SAP_project,Associate,Offshore,FixedBid,51099,2538,2200,1100,0,45261
Jan,Healthcare,Aetna,SAP,232,Aetna_SAP_project,Associate,Onsite,FixedBid,66795,25083,1700,1030,0,38982
Jan,Healthcare,Aetna,SAP,232,Aetna_SAP_project,TUTD,Onsite,FixedBid,35368,0,0,0,0,35368
Jan,Healthcare,Bristol-Myers Squibb,HCM,299,Bristol-Myers Squibb_HCM_project,Adjustments,Onsite,FixedBid,-61982,0,0,0,0,-61982
Jan,Healthcare,Bristol-Myers Squibb,HCM,299,Bristol-Myers Squibb_HCM_project,Associate,Offshore,FixedBid,113050,8308,4500,590,33448,66204
Jan,Healthcare,Bristol-Myers Squibb,HCM,299,Bristol-Myers Squibb_HCM_project,Associate,Onsite,FixedBid,61364,26917,1450,310,0,32687
Jan,Healthcare,Bristol-Myers Squibb,HCM,299,Bristol-Myers Squibb_HCM_project,TUTD,Onsite,FixedBid,-70836,0,0,0,0,-70836
Jan,Healthcare,Bristol-Myers Squibb,QA,301,Bristol-Myers Squibb_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Bristol-Myers Squibb,QA,301,Bristol-Myers Squibb_QA_project,Associate,Offshore,T&M,71416,10077,5250,1850,19400,34839
Jan,Healthcare,Bristol-Myers Squibb,QA,301,Bristol-Myers Squibb_QA_project,Associate,Onsite,T&M,18540,5667,2500,10,12284,-1921
Jan,Healthcare,Bristol-Myers Squibb,QA,301,Bristol-Myers Squibb_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Bristol-Myers Squibb,SAP,300,Bristol-Myers Squibb_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Bristol-Myers Squibb,SAP,300,Bristol-Myers Squibb_SAP_project,Associate,Offshore,T&M,58997,4077,4050,180,30779,19911
Jan,Healthcare,Bristol-Myers Squibb,SAP,300,Bristol-Myers Squibb_SAP_project,Associate,Onsite,T&M,60358,37333,2200,720,0,20105
Jan,Healthcare,Bristol-Myers Squibb,SAP,300,Bristol-Myers Squibb_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,Analytics,81,Cardinal Health_Analytics_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,Analytics,81,Cardinal Health_Analytics_project,Associate,Offshore,T&M,44487,6077,4250,1280,20478,12402
Jan,Healthcare,Cardinal Health,Analytics,81,Cardinal Health_Analytics_project,Associate,Onsite,T&M,51878,23750,3000,910,23972,246
Jan,Healthcare,Cardinal Health,Analytics,81,Cardinal Health_Analytics_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,HCM,82,Cardinal Health_HCM_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,HCM,82,Cardinal Health_HCM_project,Associate,Offshore,T&M,33016,1615,3200,860,30754,-3413
Jan,Healthcare,Cardinal Health,HCM,82,Cardinal Health_HCM_project,Associate,Onsite,T&M,23571,11083,400,250,11340,498
Jan,Healthcare,Cardinal Health,HCM,82,Cardinal Health_HCM_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,QA,84,Cardinal Health_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,QA,84,Cardinal Health_QA_project,Associate,Offshore,T&M,29832,8231,4850,1860,9416,5475
Jan,Healthcare,Cardinal Health,QA,84,Cardinal Health_QA_project,Associate,Onsite,T&M,37822,31333,4450,760,11736,-10457
Jan,Healthcare,Cardinal Health,QA,84,Cardinal Health_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,SAP,83,Cardinal Health_SAP_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Cardinal Health,SAP,83,Cardinal Health_SAP_project,Associate,Offshore,FixedBid,35510,2769,1700,160,6400,24481
Jan,Healthcare,Cardinal Health,SAP,83,Cardinal Health_SAP_project,Associate,Onsite,FixedBid,55728,25917,2050,870,24436,2455
Jan,Healthcare,Cardinal Health,SAP,83,Cardinal Health_SAP_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,CVS,QA,291,CVS_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,CVS,QA,291,CVS_QA_project,Associate,Offshore,FixedBid,42404,4000,6100,750,34750,-3196
Jan,Healthcare,CVS,QA,291,CVS_QA_project,Associate,Onsite,FixedBid,46392,22083,1000,1100,37820,-15611
Jan,Healthcare,CVS,QA,291,CVS_QA_project,TUTD,Onsite,FixedBid,32855,0,0,0,0,32855
Jan,Healthcare,Johnson & Johnson,HCM,154,Johnson & Johnson_HCM_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Johnson & Johnson,HCM,154,Johnson & Johnson_HCM_project,Associate,Offshore,FixedBid,61625,3615,3400,620,28428,25562
Jan,Healthcare,Johnson & Johnson,HCM,154,Johnson & Johnson_HCM_project,Associate,Onsite,FixedBid,20782,0,0,100,11431,9251
Jan,Healthcare,Johnson & Johnson,HCM,154,Johnson & Johnson_HCM_project,TUTD,Onsite,FixedBid,-26418,0,0,0,0,-26418
Jan,Healthcare,Johnson & Johnson,QA,156,Johnson & Johnson_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Johnson & Johnson,QA,156,Johnson & Johnson_QA_project,Associate,Offshore,T&M,15293,1000,1800,80,14099,-1686
Jan,Healthcare,Johnson & Johnson,QA,156,Johnson & Johnson_QA_project,Associate,Onsite,T&M,34739,29417,2350,1010,24206,-22244
Jan,Healthcare,Johnson & Johnson,QA,156,Johnson & Johnson_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Johnson & Johnson,SAP,155,Johnson & Johnson_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Johnson & Johnson,SAP,155,Johnson & Johnson_SAP_project,Associate,Offshore,T&M,40085,7231,3100,1630,7755,20369
Jan,Healthcare,Johnson & Johnson,SAP,155,Johnson & Johnson_SAP_project,Associate,Onsite,T&M,35562,20250,1700,120,11972,1520
Jan,Healthcare,Johnson & Johnson,SAP,155,Johnson & Johnson_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,Analytics,108,McKesson_Analytics_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,McKesson,Analytics,108,McKesson_Analytics_project,Associate,Offshore,FixedBid,111621,8615,5600,1220,29145,67041
Jan,Healthcare,McKesson,Analytics,108,McKesson_Analytics_project,Associate,Onsite,FixedBid,61501,7500,1400,60,35794,16747
Jan,Healthcare,McKesson,Analytics,108,McKesson_Analytics_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,McKesson,Cloud,107,McKesson_Cloud_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,Cloud,107,McKesson_Cloud_project,Associate,Offshore,T&M,89299,15538,5650,500,21445,46166
Jan,Healthcare,McKesson,Cloud,107,McKesson_Cloud_project,Associate,Onsite,T&M,10918,0,0,250,12798,-2130
Jan,Healthcare,McKesson,Cloud,107,McKesson_Cloud_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,HCM,109,McKesson_HCM_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,HCM,109,McKesson_HCM_project,Associate,Offshore,T&M,56462,8000,6900,1370,0,40192
Jan,Healthcare,McKesson,HCM,109,McKesson_HCM_project,Associate,Onsite,T&M,61199,10833,5800,1580,41846,1140
Jan,Healthcare,McKesson,HCM,109,McKesson_HCM_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,QA,111,McKesson_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,McKesson,QA,111,McKesson_QA_project,Associate,Offshore,FixedBid,55644,4692,4650,450,33246,12606
Jan,Healthcare,McKesson,QA,111,McKesson_QA_project,Associate,Onsite,FixedBid,84265,45083,2900,1120,19350,15812
Jan,Healthcare,McKesson,QA,111,McKesson_QA_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,McKesson,SAP,110,McKesson_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,McKesson,SAP,110,McKesson_SAP_project,Associate,Offshore,T&M,20467,1154,500,870,6560,11383
Jan,Healthcare,McKesson,SAP,110,McKesson_SAP_project,Associate,Onsite,T&M,8137,10833,1250,50,0,-3996
Jan,Healthcare,McKesson,SAP,110,McKesson_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,HCM,85,Merck_HCM_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,HCM,85,Merck_HCM_project,Associate,Offshore,T&M,43457,6462,3450,1550,17113,14882
Jan,Healthcare,Merck,HCM,85,Merck_HCM_project,Associate,Onsite,T&M,109107,49000,4400,1110,46930,7667
Jan,Healthcare,Merck,HCM,85,Merck_HCM_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,QA,87,Merck_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,QA,87,Merck_QA_project,Associate,Offshore,T&M,22489,4615,1500,870,7470,8034
Jan,Healthcare,Merck,QA,87,Merck_QA_project,Associate,Onsite,T&M,25986,22500,700,560,7500,-5274
Jan,Healthcare,Merck,QA,87,Merck_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,SAP,86,Merck_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Merck,SAP,86,Merck_SAP_project,Associate,Offshore,T&M,25642,6077,2450,970,0,16145
Jan,Healthcare,Merck,SAP,86,Merck_SAP_project,Associate,Onsite,T&M,10760,5667,200,10,8970,-4087
Jan,Healthcare,Merck,SAP,86,Merck_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,MetLife,QA,162,MetLife_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,MetLife,QA,162,MetLife_QA_project,Associate,Offshore,FixedBid,44064,4846,5250,720,19427,13821
Jan,Healthcare,MetLife,QA,162,MetLife_QA_project,Associate,Onsite,FixedBid,13686,0,200,20,10138,3328
Jan,Healthcare,MetLife,QA,162,MetLife_QA_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Pfizer,QA,160,Pfizer_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Pfizer,QA,160,Pfizer_QA_project,Associate,Offshore,FixedBid,81600,10538,4350,400,22192,44120
Jan,Healthcare,Pfizer,QA,160,Pfizer_QA_project,Associate,Onsite,FixedBid,22587,19167,950,560,0,1910
Jan,Healthcare,Pfizer,QA,160,Pfizer_QA_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,Associate,Offshore,T&M,42063,6154,3650,460,0,31799
Jan,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,Associate,Onsite,T&M,43730,21250,950,650,12375,8505
Jan,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,Associate,Offshore,T&M,25530,4462,3400,1430,13688,2550
Jan,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,Associate,Onsite,T&M,6771,5667,200,500,0,404
Jan,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,Associate,Offshore,FixedBid,54641,4308,2200,720,28921,18492
Jan,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,Associate,Onsite,FixedBid,44348,19417,400,70,12375,12086
Jan,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,TUTD,Onsite,FixedBid,0,0,0,0,0,0
Jan,Healthcare,Walgreen,QA,246,Walgreen_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,QA,246,Walgreen_QA_project,Associate,Offshore,T&M,16779,2769,2900,460,8632,2018
Jan,Healthcare,Walgreen,QA,246,Walgreen_QA_project,Associate,Onsite,T&M,30467,25417,2200,1020,11826,-9996
Jan,Healthcare,Walgreen,QA,246,Walgreen_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,Associate,Offshore,T&M,29377,2231,3950,1290,25338,-3432
Jan,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,Associate,Onsite,T&M,27564,23750,1000,560,0,2254
Jan,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,Associate,Offshore,FixedBid,84096,3231,4400,780,40488,35197
Jan,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,Associate,Onsite,FixedBid,73728,17333,2100,610,18925,34760
Jan,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,TUTD,Onsite,FixedBid,-7891,0,0,0,0,-7891
Jan,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,Associate,Offshore,T&M,28317,3462,3600,1360,9020,10875
Jan,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,Associate,Onsite,T&M,64365,40667,1450,360,0,21888
Jan,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,QA,274,Alcoa_QA_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,QA,274,Alcoa_QA_project,Associate,Offshore,T&M,34419,2231,4100,1030,32288,-5230
Jan,Manlog,Alcoa,QA,274,Alcoa_QA_project,Associate,Onsite,T&M,20938,11333,600,810,12236,-4041
Jan,Manlog,Alcoa,QA,274,Alcoa_QA_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,Associate,Offshore,T&M,23590,1000,600,260,13654,8076
Jan,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,Associate,Onsite,T&M,44112,25917,1700,210,11520,4765
Jan,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,TUTD,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Allstate,QA,180,Allstate_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,Allstate,QA,180,Allstate_QA_project,Associate,Offshore,FixedBid,63498,5846,5000,1820,34507,16325
Jan,Manlog,Allstate,QA,180,Allstate_QA_project,Associate,Onsite,FixedBid,20767,16750,1450,350,0,2217
Jan,Manlog,Allstate,QA,180,Allstate_QA_project,TUTD,Onsite,FixedBid,-18655,0,0,0,0,-18655
Jan,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,Associate,Offshore,FixedBid,75441,3846,4500,2030,37491,27574
Jan,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,Associate,Onsite,FixedBid,78088,37500,2700,500,11808,25580
Jan,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,TUTD,Onsite,FixedBid,6141,0,0,0,0,6141
Jan,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,Associate,Offshore,FixedBid,61363,8385,4050,840,12720,35368
Jan,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,Associate,Onsite,FixedBid,53422,25417,2200,620,0,25185
Jan,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,TUTD,Onsite,FixedBid,48405,0,0,0,0,48405
Jan,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,Associate,Offshore,FixedBid,52038,4538,1500,1580,19324,25096
Jan,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,Associate,Onsite,FixedBid,26771,20417,2500,510,0,3344
Jan,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,TUTD,Onsite,FixedBid,-24816,0,0,0,0,-24816
Jan,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,Adjustments,Onsite,FixedBid,0,0,0,0,0,0
Jan,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,Associate,Offshore,FixedBid,80214,7923,3400,300,14712,53879
Jan,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,Associate,Onsite,FixedBid,44479,17333,1700,1110,12705,11631
Jan,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,TUTD,Onsite,FixedBid,-3741,0,0,0,0,-3741
Jan,Manlog,Boeing,HCM,53,Boeing_HCM_project,Adjustments,Onsite,T&M,0,0,0,0,0,0
Jan,Manlog,Boeing,HCM,53,Boeing_HCM_project,Associate,Offshore,T&M,51599,5154,5600,2370,18095,20380
Jan,Manlog,Boeing,HCM,53,Boeing_HCM_project,Associate,Onsite,T&M,27874,17083,1250,130,0,9411
